,Model,Structure,Learning_rate,Batch_size,Epochs,Optimizer,Activation,Cost,Accuracy
2620,4,"[120, 96, 74, 52, 30, 8]",1.0,12,100,Nadam,relu,2.2856345176696777,0.11500000208616257
2621,7,"[120, 140, 100, 75, 30, 8]",1.0,64,100,Adamax,elu,2.1400840282440186,0.11500000208616257
2622,4,"[120, 96, 74, 52, 30, 8]",1.0,12,100,Adamax,relu,2.137547492980957,0.11500000208616257
2623,1,"[120, 90, 60, 20, 8]",1.0,32,100,Adamax,relu,2.4200403690338135,0.11500000208616257
2624,1,"[120, 90, 60, 20, 8]",1.0,32,50,RMSprop,selu,47.016090393066406,0.11500000208616257
2625,4,"[120, 96, 74, 52, 30, 8]",0.1,32,100,Nadam,relu,2.109600305557251,0.11500000208616257
2626,1,"[120, 90, 60, 20, 8]",1.0,64,50,Adam,elu,2.8740246295928955,0.11500000208616257
2627,7,"[120, 140, 100, 75, 30, 8]",0.1,64,50,Nadam,relu,2.0885796546936035,0.11500000208616257
2628,1,"[120, 90, 60, 20, 8]",1.0,32,50,Adam,relu,2.109179735183716,0.11500000208616257
2629,4,"[120, 96, 74, 52, 30, 8]",1.0,12,100,Adam,relu,2.3703794479370117,0.11500000208616257
2630,4,"[120, 96, 74, 52, 30, 8]",1.0,12,100,Adam,elu,15.094788551330566,0.11500000208616257
2631,7,"[120, 140, 100, 75, 30, 8]",1.0,64,100,Adam,relu,2.2243075370788574,0.11500000208616257
2632,1,"[120, 90, 60, 20, 8]",1.0,32,100,Adam,relu,2.1773977279663086,0.11500000208616257
2633,7,"[120, 140, 100, 75, 30, 8]",1.0,12,100,Adam,relu,2.370379686355591,0.11500000208616257
2634,4,"[120, 96, 74, 52, 30, 8]",0.1,64,100,RMSprop,relu,2.1172685623168945,0.11500000208616257
2635,7,"[120, 140, 100, 75, 30, 8]",0.1,32,100,RMSprop,relu,2.1220083236694336,0.11500000208616257
2636,4,"[120, 96, 74, 52, 30, 8]",0.1,12,100,Adam,relu,2.1129040718078613,0.11500000208616257
2637,7,"[120, 140, 100, 75, 30, 8]",0.1,64,100,Adam,relu,2.095080614089966,0.11500000208616257
2638,2,"[120, 150, 100, 50, 8]",1.0,32,100,Nadam,elu,5.60464334487915,0.11500000208616257
2639,7,"[120, 140, 100, 75, 30, 8]",1.0,64,100,Adamax,relu,2.146251678466797,0.11500000208616257
2640,7,"[120, 140, 100, 75, 30, 8]",1.0,64,100,Adamax,selu,2.1401631832122803,0.11500000208616257
2641,7,"[120, 140, 100, 75, 30, 8]",0.1,32,100,Nadam,relu,2.1095998287200928,0.11500000208616257
2642,1,"[120, 90, 60, 20, 8]",1.0,64,100,Adam,selu,1010.9766235351562,0.11500000208616257
2643,1,"[120, 90, 60, 20, 8]",1.0,64,100,Adam,relu,5.36984395980835,0.11500000208616257
2644,1,"[120, 90, 60, 20, 8]",1.0,12,100,RMSprop,selu,819.8758544921875,0.11500000208616257
2645,4,"[120, 96, 74, 52, 30, 8]",1.0,64,50,RMSprop,elu,419.3764343261719,0.11500000208616257
2646,4,"[120, 96, 74, 52, 30, 8]",1.0,64,100,RMSprop,elu,389.02386474609375,0.11500000208616257
2647,1,"[120, 90, 60, 20, 8]",1.0,64,100,Nadam,selu,6.064699649810791,0.11500000208616257
2648,0,"[120, 92, 64, 36, 8]",0.1,12,100,Adam,relu,2.1129040718078613,0.11500000208616257
2649,1,"[120, 90, 60, 20, 8]",1.0,12,100,Nadam,selu,12.340166091918945,0.11500000208616257
2650,1,"[120, 90, 60, 20, 8]",1.0,64,100,Adamax,relu,2.1460728645324707,0.11500000208616257
2651,1,"[120, 90, 60, 20, 8]",1.0,12,100,Nadam,relu,2.2856345176696777,0.11500000208616257
2652,7,"[120, 140, 100, 75, 30, 8]",0.1,64,100,RMSprop,relu,2.1172685623168945,0.11500000208616257
2653,4,"[120, 96, 74, 52, 30, 8]",0.1,32,100,RMSprop,relu,2.1220905780792236,0.11500000208616257
2654,4,"[120, 96, 74, 52, 30, 8]",0.1,12,50,RMSprop,relu,2.092094898223877,0.11500000208616257
2655,4,"[120, 96, 74, 52, 30, 8]",0.1,64,50,Nadam,relu,2.0885705947875977,0.11500000208616257
2656,4,"[120, 96, 74, 52, 30, 8]",0.1,12,50,RMSprop,selu,6.918175220489502,0.11500000208616257
2657,7,"[120, 140, 100, 75, 30, 8]",1.0,32,100,Adamax,relu,4.692291736602783,0.11500000208616257
2658,4,"[120, 96, 74, 52, 30, 8]",0.1,12,100,Nadam,relu,2.1143200397491455,0.11500000208616257
2659,1,"[120, 90, 60, 20, 8]",1.0,12,50,RMSprop,elu,24.846149444580078,0.11500000208616257
2660,6,"[120, 150, 100, 50, 20, 8]",0.1,12,100,Nadam,relu,2.1143200397491455,0.11500000208616257
2661,5,"[120, 100, 80, 40, 20, 8]",0.1,32,100,Adam,relu,2.108837366104126,0.11500000208616257
2662,2,"[120, 150, 100, 50, 8]",0.1,12,100,RMSprop,relu,2.131927251815796,0.11500000208616257
2663,5,"[120, 100, 80, 40, 20, 8]",1.0,64,100,Adamax,selu,2.2766530513763428,0.11500000208616257
2664,2,"[120, 150, 100, 50, 8]",1.0,12,100,Adamax,relu,2.137547254562378,0.11500000208616257
2665,3,"[120, 140, 70, 30, 8]",0.1,64,50,Nadam,relu,2.088594913482666,0.11500000208616257
2666,5,"[120, 100, 80, 40, 20, 8]",1.0,32,100,Adamax,relu,4.809720993041992,0.11500000208616257
2667,5,"[120, 100, 80, 40, 20, 8]",1.0,64,100,Adam,relu,2.2242441177368164,0.11500000208616257
2668,5,"[120, 100, 80, 40, 20, 8]",1.0,64,50,Adamax,elu,5.240869045257568,0.11500000208616257
2669,6,"[120, 150, 100, 50, 20, 8]",1.0,32,100,Adamax,relu,33.636138916015625,0.11500000208616257
2670,6,"[120, 150, 100, 50, 20, 8]",1.0,32,100,Adamax,elu,2.1876697540283203,0.11500000208616257
2671,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adamax,selu,2.15248966217041,0.11500000208616257
2672,5,"[120, 100, 80, 40, 20, 8]",1.0,64,100,Adamax,elu,5.290383815765381,0.11500000208616257
2673,1,"[120, 90, 60, 20, 8]",0.1,32,100,Nadam,relu,2.1095972061157227,0.11500000208616257
2674,6,"[120, 150, 100, 50, 20, 8]",1.0,32,100,Adam,relu,2.1773974895477295,0.11500000208616257
2675,5,"[120, 100, 80, 40, 20, 8]",1.0,64,100,Adamax,relu,2.1460728645324707,0.11500000208616257
2676,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adam,relu,2.1091675758361816,0.11500000208616257
2677,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adam,selu,2.2988767623901367,0.11500000208616257
2678,5,"[120, 100, 80, 40, 20, 8]",1.0,64,50,RMSprop,selu,49.682376861572266,0.11500000208616257
2679,6,"[120, 150, 100, 50, 20, 8]",1.0,12,100,RMSprop,elu,16.509967803955078,0.11500000208616257
2680,3,"[120, 140, 70, 30, 8]",0.1,64,100,RMSprop,relu,2.1172685623168945,0.11500000208616257
2681,6,"[120, 150, 100, 50, 20, 8]",0.01,12,100,Adam,selu,2.1362006664276123,0.11500000208616257
2682,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,Adam,elu,2.3137900829315186,0.11500000208616257
2683,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,Adam,relu,2.224273681640625,0.11500000208616257
2684,5,"[120, 100, 80, 40, 20, 8]",1.0,32,50,Adamax,elu,3.6073055267333984,0.11500000208616257
2685,5,"[120, 100, 80, 40, 20, 8]",1.0,32,100,Adam,relu,2.1773972511291504,0.11500000208616257
2686,0,"[120, 92, 64, 36, 8]",1.0,12,100,Adamax,relu,2.1372480392456055,0.11500000208616257
2687,3,"[120, 140, 70, 30, 8]",0.1,64,100,Adam,elu,2.2129902839660645,0.11500000208616257
2688,3,"[120, 140, 70, 30, 8]",0.1,64,100,Adam,relu,2.095076084136963,0.11500000208616257
2689,0,"[120, 92, 64, 36, 8]",1.0,12,100,Nadam,selu,19.38609504699707,0.11500000208616257
2690,0,"[120, 92, 64, 36, 8]",1.0,12,100,Nadam,relu,2.2856345176696777,0.11500000208616257
2691,2,"[120, 150, 100, 50, 8]",0.1,64,100,RMSprop,relu,2.1172685623168945,0.11500000208616257
2692,5,"[120, 100, 80, 40, 20, 8]",0.1,64,100,RMSprop,relu,2.1172685623168945,0.11500000208616257
2693,7,"[120, 140, 100, 75, 30, 8]",0.01,12,100,Adam,selu,2.175534725189209,0.11500000208616257
2694,2,"[120, 150, 100, 50, 8]",1.0,12,100,Nadam,relu,2.285634994506836,0.11500000208616257
2695,5,"[120, 100, 80, 40, 20, 8]",1.0,12,100,Adam,relu,2.3703794479370117,0.11500000208616257
2696,2,"[120, 150, 100, 50, 8]",1.0,12,100,Adam,relu,2.370379686355591,0.11500000208616257
2697,5,"[120, 100, 80, 40, 20, 8]",1.0,12,100,Adamax,relu,2.137547492980957,0.11500000208616257
2698,5,"[120, 100, 80, 40, 20, 8]",1.0,12,50,Nadam,selu,6.8283843994140625,0.11500000208616257
2699,6,"[120, 150, 100, 50, 20, 8]",1.0,64,50,RMSprop,selu,44.123287200927734,0.11500000208616257
2700,5,"[120, 100, 80, 40, 20, 8]",1.0,32,50,Adam,relu,2.1091666221618652,0.11500000208616257
2701,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,Adamax,relu,2.1838083267211914,0.11500000208616257
2702,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,Adamax,selu,2.3735201358795166,0.11500000208616257
2703,6,"[120, 150, 100, 50, 20, 8]",1.0,12,100,Nadam,relu,2.285634756088257,0.11500000208616257
2704,6,"[120, 150, 100, 50, 20, 8]",1.0,12,100,Nadam,selu,16.030742645263672,0.11500000208616257
2705,5,"[120, 100, 80, 40, 20, 8]",0.1,64,50,Nadam,relu,2.0885775089263916,0.11500000208616257
2706,0,"[120, 92, 64, 36, 8]",1.0,32,100,Adamax,relu,2.3517377376556396,0.11500000208616257
2707,3,"[120, 140, 70, 30, 8]",1.0,12,100,Nadam,selu,19.052034378051758,0.11500000208616257
2708,6,"[120, 150, 100, 50, 20, 8]",0.1,32,100,Nadam,relu,2.1095998287200928,0.11500000208616257
2709,0,"[120, 92, 64, 36, 8]",1.0,32,50,RMSprop,elu,32.684200286865234,0.11500000208616257
2710,3,"[120, 140, 70, 30, 8]",1.0,12,100,Nadam,relu,2.6601572036743164,0.11500000208616257
2711,3,"[120, 140, 70, 30, 8]",1.0,32,100,Adamax,relu,2.143127202987671,0.11500000208616257
2712,0,"[120, 92, 64, 36, 8]",1.0,32,100,Nadam,selu,34.351016998291016,0.11500000208616257
2713,0,"[120, 92, 64, 36, 8]",1.0,32,50,Adamax,elu,2.1894893646240234,0.11500000208616257
2714,3,"[120, 140, 70, 30, 8]",1.0,12,50,RMSprop,elu,51.66960525512695,0.11500000208616257
2715,6,"[120, 150, 100, 50, 20, 8]",0.1,32,100,Adam,relu,2.108837366104126,0.11500000208616257
2716,6,"[120, 150, 100, 50, 20, 8]",1.0,12,100,Adamax,relu,2.137547254562378,0.11500000208616257
2717,6,"[120, 150, 100, 50, 20, 8]",0.1,32,100,Adam,elu,2.1666054725646973,0.11500000208616257
2718,6,"[120, 150, 100, 50, 20, 8]",0.1,12,100,Adam,relu,2.1129040718078613,0.11500000208616257
2719,3,"[120, 140, 70, 30, 8]",1.0,12,100,RMSprop,elu,30.815858840942383,0.11500000208616257
2720,3,"[120, 140, 70, 30, 8]",1.0,32,100,Adam,relu,2.17630934715271,0.11500000208616257
2721,6,"[120, 150, 100, 50, 20, 8]",0.1,12,100,Adamax,selu,2.5059289932250977,0.11500000208616257
2722,6,"[120, 150, 100, 50, 20, 8]",0.1,12,100,RMSprop,relu,2.131927251815796,0.11500000208616257
2723,6,"[120, 150, 100, 50, 20, 8]",0.1,12,50,RMSprop,relu,2.092094898223877,0.11500000208616257
2724,3,"[120, 140, 70, 30, 8]",1.0,32,50,Adam,relu,2.109212875366211,0.11500000208616257
2725,4,"[120, 96, 74, 52, 30, 8]",0.1,64,50,Adam,elu,2.253511667251587,0.11500000208616257
2726,0,"[120, 92, 64, 36, 8]",1.0,64,100,Adam,selu,8.077835083007812,0.11500000208616257
2727,0,"[120, 92, 64, 36, 8]",1.0,64,100,Adam,relu,2.2226505279541016,0.11500000208616257
2728,6,"[120, 150, 100, 50, 20, 8]",0.1,32,100,RMSprop,relu,2.1220083236694336,0.11500000208616257
2729,1,"[120, 90, 60, 20, 8]",0.1,32,100,Adam,relu,2.108837366104126,0.11500000208616257
2730,1,"[120, 90, 60, 20, 8]",0.1,32,100,Adam,elu,2.170424699783325,0.11500000208616257
2731,6,"[120, 150, 100, 50, 20, 8]",1.0,12,50,Adamax,softsign,3.365739107131958,0.11500000208616257
2732,3,"[120, 140, 70, 30, 8]",1.0,64,50,Adamax,selu,2.175865650177002,0.11500000208616257
2733,6,"[120, 150, 100, 50, 20, 8]",1.0,12,100,Adam,relu,2.370379686355591,0.11500000208616257
2734,3,"[120, 140, 70, 30, 8]",1.0,12,100,Adam,relu,2.3703794479370117,0.11500000208616257
2735,3,"[120, 140, 70, 30, 8]",1.0,64,100,Adam,relu,2.224151372909546,0.11500000208616257
2736,1,"[120, 90, 60, 20, 8]",0.1,12,100,RMSprop,relu,2.131927251815796,0.11500000208616257
2737,6,"[120, 150, 100, 50, 20, 8]",0.1,64,100,RMSprop,relu,2.1172685623168945,0.11500000208616257
2738,1,"[120, 90, 60, 20, 8]",0.1,12,50,RMSprop,relu,2.092094898223877,0.11500000208616257
2739,1,"[120, 90, 60, 20, 8]",0.1,12,100,Nadam,relu,2.116966962814331,0.11500000208616257
2740,6,"[120, 150, 100, 50, 20, 8]",0.1,64,50,Nadam,relu,2.0885672569274902,0.11500000208616257
2741,1,"[120, 90, 60, 20, 8]",0.1,12,100,Adam,relu,2.1129040718078613,0.11500000208616257
2742,6,"[120, 150, 100, 50, 20, 8]",0.1,64,100,Adam,relu,2.0950798988342285,0.11500000208616257
2743,3,"[120, 140, 70, 30, 8]",1.0,12,100,Adamax,relu,2.1680610179901123,0.11500000208616257
2744,6,"[120, 150, 100, 50, 20, 8]",0.1,64,50,Adam,selu,2.2645201683044434,0.11500000208616257
2745,0,"[120, 92, 64, 36, 8]",1.0,64,100,Adamax,relu,2.196173906326294,0.11500000208616257
2746,7,"[120, 140, 100, 75, 30, 8]",0.01,12,100,Nadam,selu,2.186631202697754,0.11500000208616257
2747,5,"[120, 100, 80, 40, 20, 8]",1.0,12,100,Nadam,relu,2.2856345176696777,0.11500000208616257
2748,3,"[120, 140, 70, 30, 8]",0.1,32,100,RMSprop,relu,2.1220083236694336,0.11500000208616257
2749,0,"[120, 92, 64, 36, 8]",0.1,32,100,Nadam,relu,2.109600305557251,0.11500000208616257
2750,2,"[120, 150, 100, 50, 8]",0.1,32,100,Nadam,relu,2.109600305557251,0.11500000208616257
2751,0,"[120, 92, 64, 36, 8]",0.1,32,100,Adam,relu,2.108837366104126,0.11500000208616257
2752,5,"[120, 100, 80, 40, 20, 8]",0.1,32,100,Nadam,relu,2.109600305557251,0.11500000208616257
2753,5,"[120, 100, 80, 40, 20, 8]",0.1,12,100,Nadam,relu,2.1143386363983154,0.11500000208616257
2754,5,"[120, 100, 80, 40, 20, 8]",0.1,12,50,RMSprop,relu,2.092094898223877,0.11500000208616257
2755,3,"[120, 140, 70, 30, 8]",0.1,32,100,Adam,relu,2.108837366104126,0.11500000208616257
2756,0,"[120, 92, 64, 36, 8]",0.1,64,50,RMSprop,selu,7.183933258056641,0.11500000208616257
2757,5,"[120, 100, 80, 40, 20, 8]",0.1,12,100,RMSprop,selu,3.0588080883026123,0.11500000208616257
2758,2,"[120, 150, 100, 50, 8]",0.1,64,100,Adam,relu,2.0950722694396973,0.11500000208616257
2759,5,"[120, 100, 80, 40, 20, 8]",0.1,12,100,RMSprop,relu,2.131927251815796,0.11500000208616257
2760,2,"[120, 150, 100, 50, 8]",1.0,12,100,RMSprop,elu,67.34900665283203,0.11500000208616257
2761,2,"[120, 150, 100, 50, 8]",1.0,32,50,Adam,relu,2.109173536300659,0.11500000208616257
2762,5,"[120, 100, 80, 40, 20, 8]",0.1,32,100,Adamax,relu,2.0866079330444336,0.11500000208616257
2763,1,"[120, 90, 60, 20, 8]",0.1,32,100,RMSprop,relu,2.1220083236694336,0.11500000208616257
2764,0,"[120, 92, 64, 36, 8]",0.1,64,50,Nadam,relu,2.088568925857544,0.11500000208616257
2765,2,"[120, 150, 100, 50, 8]",0.1,32,100,RMSprop,relu,2.1220083236694336,0.11500000208616257
2766,0,"[120, 92, 64, 36, 8]",0.1,32,100,RMSprop,relu,2.1220083236694336,0.11500000208616257
2767,5,"[120, 100, 80, 40, 20, 8]",0.1,32,100,Adam,elu,2.170353651046753,0.11500000208616257
2768,0,"[120, 92, 64, 36, 8]",0.1,64,50,Adam,elu,2.2820544242858887,0.11500000208616257
2769,1,"[120, 90, 60, 20, 8]",0.1,64,100,Adam,relu,2.095081329345703,0.11500000208616257
2770,2,"[120, 150, 100, 50, 8]",0.1,64,50,Nadam,relu,2.0885727405548096,0.11500000208616257
2771,0,"[120, 92, 64, 36, 8]",0.1,12,100,RMSprop,relu,2.131927251815796,0.11500000208616257
2772,2,"[120, 150, 100, 50, 8]",0.1,32,100,Adam,relu,2.1088368892669678,0.11500000208616257
2773,3,"[120, 140, 70, 30, 8]",0.1,12,50,RMSprop,relu,2.092094898223877,0.11500000208616257
2774,0,"[120, 92, 64, 36, 8]",0.1,12,100,Nadam,relu,2.114259719848633,0.11500000208616257
2775,1,"[120, 90, 60, 20, 8]",0.1,64,50,Adam,elu,2.1261932849884033,0.11500000208616257
2776,7,"[120, 140, 100, 75, 30, 8]",0.1,12,100,Adam,relu,2.1129040718078613,0.11500000208616257
2777,3,"[120, 140, 70, 30, 8]",0.1,12,100,Nadam,relu,2.1143200397491455,0.11500000208616257
2778,5,"[120, 100, 80, 40, 20, 8]",0.1,12,100,Adam,relu,2.1129040718078613,0.11500000208616257
2779,5,"[120, 100, 80, 40, 20, 8]",0.1,64,100,Adam,relu,2.0950770378112793,0.11500000208616257
2780,5,"[120, 100, 80, 40, 20, 8]",0.1,64,100,Adam,selu,2.2979931831359863,0.11500000208616257
2781,0,"[120, 92, 64, 36, 8]",1.0,12,100,Adam,relu,2.3703794479370117,0.11500000208616257
2782,0,"[120, 92, 64, 36, 8]",0.1,64,100,Adam,relu,2.0950777530670166,0.11500000208616257
2783,5,"[120, 100, 80, 40, 20, 8]",0.1,64,50,Adam,elu,2.1501309871673584,0.11500000208616257
2784,5,"[120, 100, 80, 40, 20, 8]",0.1,32,100,RMSprop,relu,2.1220083236694336,0.11500000208616257
2785,3,"[120, 140, 70, 30, 8]",0.1,32,100,Nadam,relu,2.109600067138672,0.11500000208616257
2786,1,"[120, 90, 60, 20, 8]",0.1,64,50,Nadam,relu,2.088567018508911,0.11500000208616257
2787,0,"[120, 92, 64, 36, 8]",0.1,12,50,RMSprop,relu,2.092094898223877,0.11500000208616257
2788,0,"[120, 92, 64, 36, 8]",0.1,64,100,RMSprop,relu,2.117269515991211,0.11500000208616257
2789,5,"[120, 100, 80, 40, 20, 8]",0.1,12,100,Adamax,relu,2.096550226211548,0.11500000208616257
2790,3,"[120, 140, 70, 30, 8]",0.1,12,100,RMSprop,relu,2.131927251815796,0.11500000208616257
2791,0,"[120, 92, 64, 36, 8]",1.0,64,100,Adamax,elu,4.206148147583008,0.11375000327825546
2792,0,"[120, 92, 64, 36, 8]",1.0,32,50,Adamax,relu,2.3381004333496094,0.11375000327825546
2793,2,"[120, 150, 100, 50, 8]",1.0,32,100,Adam,selu,39.395633697509766,0.11375000327825546
2794,1,"[120, 90, 60, 20, 8]",1.0,12,100,Adamax,relu,2.244015693664551,0.11375000327825546
2795,7,"[120, 140, 100, 75, 30, 8]",1.0,32,50,Adamax,relu,4.681351184844971,0.11375000327825546
2796,2,"[120, 150, 100, 50, 8]",1.0,64,100,Adam,relu,28.708820343017578,0.11375000327825546
2797,6,"[120, 150, 100, 50, 20, 8]",1.0,64,50,Adamax,elu,8.23495101928711,0.11375000327825546
2798,1,"[120, 90, 60, 20, 8]",1.0,64,50,Adamax,elu,2.549391984939575,0.11375000327825546
2799,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adamax,elu,2.130749464035034,0.11249999701976776
2800,2,"[120, 150, 100, 50, 8]",0.1,12,50,Adam,relu,2.1121692657470703,0.11249999701976776
2801,5,"[120, 100, 80, 40, 20, 8]",0.1,12,50,Adamax,relu,2.097140312194824,0.11249999701976776
2802,7,"[120, 140, 100, 75, 30, 8]",1.0,64,50,Adamax,relu,2.112658739089966,0.11249999701976776
2803,2,"[120, 150, 100, 50, 8]",0.1,32,50,Nadam,relu,2.097249984741211,0.11249999701976776
2804,7,"[120, 140, 100, 75, 30, 8]",1.0,64,50,Adamax,selu,2.1216182708740234,0.11249999701976776
2805,0,"[120, 92, 64, 36, 8]",0.1,12,50,Adam,relu,2.1121692657470703,0.11249999701976776
2806,7,"[120, 140, 100, 75, 30, 8]",0.1,32,50,Adam,relu,2.105710506439209,0.11249999701976776
2807,6,"[120, 150, 100, 50, 20, 8]",0.1,32,50,Nadam,relu,2.097249984741211,0.11249999701976776
2808,0,"[120, 92, 64, 36, 8]",1.0,64,50,Adamax,relu,2.163816452026367,0.11249999701976776
2809,5,"[120, 100, 80, 40, 20, 8]",1.0,12,100,Nadam,selu,10.04510498046875,0.11249999701976776
2810,2,"[120, 150, 100, 50, 8]",0.1,12,50,Nadam,relu,2.1050117015838623,0.11249999701976776
2811,3,"[120, 140, 70, 30, 8]",0.1,12,50,Adam,relu,2.1121692657470703,0.11249999701976776
2812,0,"[120, 92, 64, 36, 8]",0.1,12,50,Nadam,relu,2.1049509048461914,0.11249999701976776
2813,6,"[120, 150, 100, 50, 20, 8]",0.1,64,50,Adam,relu,2.0885117053985596,0.11249999701976776
2814,5,"[120, 100, 80, 40, 20, 8]",0.1,12,50,Nadam,relu,2.105027198791504,0.11249999701976776
2815,1,"[120, 90, 60, 20, 8]",0.1,12,50,Adam,relu,2.1121692657470703,0.11249999701976776
2816,6,"[120, 150, 100, 50, 20, 8]",1.0,64,100,RMSprop,selu,29.3410587310791,0.11249999701976776
2817,1,"[120, 90, 60, 20, 8]",1.0,32,50,RMSprop,elu,25.993972778320312,0.11249999701976776
2818,5,"[120, 100, 80, 40, 20, 8]",0.1,64,50,Adam,relu,2.0885660648345947,0.11249999701976776
2819,5,"[120, 100, 80, 40, 20, 8]",0.1,12,50,Adam,relu,2.1121692657470703,0.11249999701976776
2820,7,"[120, 140, 100, 75, 30, 8]",0.1,12,50,Nadam,relu,2.1050117015838623,0.11249999701976776
2821,6,"[120, 150, 100, 50, 20, 8]",0.1,12,50,Nadam,relu,2.1050117015838623,0.11249999701976776
2822,3,"[120, 140, 70, 30, 8]",0.1,64,50,Adam,relu,2.088618516921997,0.11249999701976776
2823,2,"[120, 150, 100, 50, 8]",0.1,32,50,Adam,relu,2.1057050228118896,0.11249999701976776
2824,3,"[120, 140, 70, 30, 8]",0.1,12,50,Nadam,relu,2.1050117015838623,0.11249999701976776
2825,0,"[120, 92, 64, 36, 8]",1.0,12,50,Nadam,selu,27.588478088378906,0.11249999701976776
2826,6,"[120, 150, 100, 50, 20, 8]",0.1,32,50,Adam,relu,2.105717420578003,0.11249999701976776
2827,2,"[120, 150, 100, 50, 8]",0.1,12,50,RMSprop,selu,9.792621612548828,0.11249999701976776
2828,0,"[120, 92, 64, 36, 8]",0.1,32,50,Adam,relu,2.1057190895080566,0.11249999701976776
2829,2,"[120, 150, 100, 50, 8]",1.0,32,50,Adamax,elu,15.712541580200195,0.11249999701976776
2830,4,"[120, 96, 74, 52, 30, 8]",0.1,12,50,Nadam,relu,2.105011224746704,0.11249999701976776
2831,0,"[120, 92, 64, 36, 8]",1.0,32,100,Adamax,elu,3.200424909591675,0.11249999701976776
2832,3,"[120, 140, 70, 30, 8]",1.0,32,50,Adamax,relu,2.127028703689575,0.11249999701976776
2833,6,"[120, 150, 100, 50, 20, 8]",0.1,12,50,Adam,relu,2.1121692657470703,0.11249999701976776
2834,7,"[120, 140, 100, 75, 30, 8]",0.1,12,50,Adam,relu,2.1121692657470703,0.11249999701976776
2835,1,"[120, 90, 60, 20, 8]",1.0,64,50,Adamax,relu,2.164543867111206,0.11249999701976776
2836,4,"[120, 96, 74, 52, 30, 8]",1.0,32,50,RMSprop,selu,52.443702697753906,0.11249999701976776
2837,2,"[120, 150, 100, 50, 8]",1.0,32,50,RMSprop,selu,90.52061462402344,0.11249999701976776
2838,1,"[120, 90, 60, 20, 8]",0.1,12,50,Nadam,relu,2.107999563217163,0.11249999701976776
2839,1,"[120, 90, 60, 20, 8]",0.1,32,50,Nadam,relu,2.0972509384155273,0.11249999701976776
2840,4,"[120, 96, 74, 52, 30, 8]",0.1,32,50,Nadam,relu,2.0972511768341064,0.11249999701976776
2841,7,"[120, 140, 100, 75, 30, 8]",0.1,64,50,Adam,relu,2.0884687900543213,0.11249999701976776
2842,1,"[120, 90, 60, 20, 8]",0.1,64,50,Adam,relu,2.0884900093078613,0.11249999701976776
2843,5,"[120, 100, 80, 40, 20, 8]",0.1,32,50,Adam,relu,2.1057183742523193,0.11249999701976776
2844,4,"[120, 96, 74, 52, 30, 8]",1.0,32,50,Adamax,relu,2.126934289932251,0.11249999701976776
2845,2,"[120, 150, 100, 50, 8]",0.1,64,50,Adam,relu,2.088637351989746,0.11249999701976776
2846,4,"[120, 96, 74, 52, 30, 8]",1.0,32,100,Adamax,selu,3.066490888595581,0.11249999701976776
2847,5,"[120, 100, 80, 40, 20, 8]",0.1,32,50,Adamax,relu,2.0871360301971436,0.11249999701976776
2848,1,"[120, 90, 60, 20, 8]",1.0,32,50,Adamax,relu,2.380707025527954,0.11249999701976776
2849,0,"[120, 92, 64, 36, 8]",0.1,64,50,Adam,relu,2.088585138320923,0.11249999701976776
2850,4,"[120, 96, 74, 52, 30, 8]",0.1,32,50,Adam,relu,2.1057169437408447,0.11249999701976776
2851,5,"[120, 100, 80, 40, 20, 8]",1.0,64,50,Adamax,relu,2.1126389503479004,0.11249999701976776
2852,2,"[120, 150, 100, 50, 8]",1.0,64,100,Adamax,relu,3.278547763824463,0.11249999701976776
2853,6,"[120, 150, 100, 50, 20, 8]",1.0,32,50,Adamax,relu,33.62350845336914,0.11249999701976776
